1, 17.345510, 9.165829, 12.318135, 6.307993
2, 17.345510, 9.165829, 12.318135, 6.307993
3, 21.255250, 5.992850, 19.894563, 2.387453
4, 20.377600, 5.925750, 19.210288, 2.761336
5, 19.663400, 5.851000, 19.468661, 1.903786
6, 19.240000, 5.770667, 19.943535, 2.901662
7, 18.984233, 5.688300, 19.559661, 2.884386
8, 18.912500, 5.637033, 18.877258, 1.415196
9, 18.974667, 5.563500, 18.642025, 1.278677
10, 19.141900, 5.499033, 18.656406, 0.890597
11, 19.363400, 5.443867, 18.685259, 0.484521
12, 19.588400, 5.415167, 18.118178, -1.473571
13, 19.764433, 5.410300, 15.972360, -5.957066
14, 19.850433, 5.444700, 15.572198, -5.957046
15, 19.797400, 5.473367, 15.372373, -6.095367
16, 19.583667, 5.496200, 15.167185, -4.835982
17, 19.259933, 5.516600, 14.735013, -4.640508
18, 18.787267, 5.508500, 15.655867, -5.001928
19, 18.187067, 5.492300, 15.416032, -5.899891
20, 17.455067, 5.385033, 15.665408, -4.115254
21, 16.614700, 5.173833, 14.801287, -3.779186
22, 15.795967, 4.818033, 14.280965, -6.571433
23, 15.181733, 4.311900, 15.159500, -7.497733
24, 14.931700, 3.637900, 15.661387, -4.323561
25, 14.962467, 2.938767, 15.846023, -6.604315
26, 15.096233, 2.350067, 15.481933, -10.089518
27, 15.346267, 1.749633, 14.285837, -13.165910
28, 15.544050, 1.227150, 15.120939, -14.194685
29, 15.671833, 0.697333, 14.780115, -13.056920
30, 15.792900, 0.021110, 14.997754, -12.883817
31, 15.811967, -0.451121, 15.065343, -13.205100
32, 15.777767, -0.746111, 14.973319, -13.112481
33, 15.674733, -1.024043, 15.103522, -13.126261
34, 15.489433, -1.229209, 15.319653, -13.824582
35, 15.256033, -1.353445, 14.829779, -13.886839
36, 14.989733, -1.426941, 14.392264, -14.746751
37, 14.758767, -1.452790, 14.384066, -15.275045
38, 14.694900, -1.397791, 14.958296, -13.647058
39, 14.851533, -1.356860, 16.220671, -11.920909
40, 15.216667, -1.336499, 16.857828, -12.557505
41, 15.821333, -1.247082, 17.285645, -13.522544
42, 16.727133, -1.107490, 18.370093, -12.833384
43, 18.236933, -0.934785, 19.522162, -13.863451
44, 20.593164, -0.699465, 20.511815, -14.303765
45, 24.071265, -0.274497, 26.084590, -13.127631
46, 28.644834, 0.280500, 39.857704, -11.812285
47, 33.791699, 0.857533, 48.032990, -9.454856
48, 39.067235, 1.484700, 54.239463, -9.864015
49, 44.166503, 2.060267, 55.873810, -8.925716
50, 48.500501, 2.445433, 56.508931, -7.746179
51, 52.086502, 2.728033, 57.289609, -7.799704
52, 55.149568, 2.985233, 58.161634, -6.871115
53, 57.891867, 3.192233, 70.166041, -7.958034
54, 60.405299, 3.373533, 73.428240, -6.116878
55, 62.936900, 3.665600, 74.416521, -5.860175
56, 65.505499, 3.926633, 75.591870, -6.885113
57, 68.144500, 4.143300, 76.651913, -6.213228
58, 70.605467, 4.344733, 78.410834, -5.508614
59, 72.507100, 4.271033, 78.399885, -4.236245
60, 73.769067, 4.140500, 79.114297, -4.591479
61, 74.533500, 4.020433, 79.966607, -5.507409
62, 74.848233, 3.827667, 80.108494, -4.678658
63, 74.967400, 3.646533, 80.405538, -5.127731
64, 74.977600, 3.468900, 79.861716, -5.606590
65, 74.997867, 3.349733, 80.963048, -5.378055
66, 75.067433, 3.280433, 81.760407, -7.047684
67, 75.097800, 3.259667, 82.632653, -4.519996
68, 75.136967, 3.273900, 82.676341, -4.881121
69, 75.077467, 3.351067, 81.732973, -3.891279
70, 74.899600, 3.430867, 76.365546, 3.123000
71, 74.610000, 3.484267, 75.331064, 4.205769
72, 74.254533, 3.554367, 76.684563, 3.478629
73, 73.752933, 3.580567, 75.691804, -0.968695
74, 72.942900, 3.540000, 76.004483, 1.295430
75, 71.704333, 3.468267, 75.967346, 2.798622
76, 70.001000, 3.386467, 75.832135, 2.470515
77, 68.123633, 3.323833, 75.526062, -0.279275
78, 66.533667, 3.412000, 75.576595, -0.883489
79, 65.058434, 3.443567, 71.152236, 0.465660
80, 63.302234, 3.288433, 61.912572, -0.424879
81, 61.156034, 3.056767, 61.347175, 0.296991
82, 58.741400, 2.818633, 60.835200, -1.460771
83, 56.004268, 2.593467, 60.534780, -1.188099
84, 52.736335, 2.335700, 59.832212, -1.746401
85, 48.865201, 2.043300, 57.049106, 0.401934
86, 46.069800, 1.836900, 49.694793, 0.795981
87, 46.069800, 1.836900, 49.694793, 0.795981
88, 36.279000, 0.705800, 27.580690, -9.584179
89, 32.290501, 0.175500, 20.186748, -6.989155
90, 29.096950, 0.177350, 19.956297, -4.600132
91, 25.200799, 0.904267, 18.480902, -3.598493
92, 22.362266, 1.623467, 18.203370, -1.730643
93, 19.894666, 2.141967, 18.747981, -1.563316
94, 17.797433, 2.571333, 18.437741, -2.060234
95, 16.196333, 2.960500, 19.061595, -2.260183
96, 15.085767, 3.299833, 19.821902, -2.678371
97, 13.941800, 3.569667, 19.345483, -4.247975
98, 12.894200, 3.625967, 19.677609, -3.614107
99, 11.970767, 3.632867, 16.008879, -4.928479
100, 11.023500, 3.690100, 7.206689, -2.916934
101, 10.014067, 3.861700, 6.761888, -0.400032
102, 9.032767, 4.160833, 6.449261, 1.108966
103, 8.047100, 4.522433, 6.903219, 1.321490
104, 7.088333, 4.826733, 4.716251, -2.588064
105, 6.193633, 5.103300, 6.150165, -0.389729
106, 5.407667, 5.386000, 6.141237, -0.079315
107, 4.835133, 5.624600, 5.175877, -2.796118
108, 4.407133, 5.838733, 5.673368, -2.616154
109, 4.122333, 6.020467, 7.182828, 0.529399
110, 3.940433, 6.183167, 7.074974, 0.554823
111, 3.836933, 6.297300, 7.127974, -1.184345
112, 3.843567, 6.351400, 7.270667, -1.855411
113, 3.899433, 6.376367, 7.102939, -2.295407
114, 3.958967, 6.362133, 7.336826, -2.100669
115, 4.033533, 6.335300, 7.353909, -1.897950
116, 4.171633, 6.309267, 7.557937, -1.956416
117, 4.313300, 6.279533, 7.662279, -1.861829
118, 4.422467, 6.269033, 8.052481, -1.510804
119, 4.471500, 6.261267, 7.880558, -1.692796
120, 4.481633, 6.256900, 4.509374, -0.246407
121, 4.465933, 6.283200, 0.976907, 0.915867
122, 4.443000, 6.328433, 0.808060, 2.660058
123, 4.448000, 6.369700, 0.819025, 1.918588
124, 4.488100, 6.389733, 0.899037, 1.868078
125, 4.566567, 6.404733, 1.447238, 1.466939
126, 4.664733, 6.389900, 1.520658, 1.326644
127, 4.760033, 6.359700, 1.613718, 1.243775
128, 4.853050, 6.336600, 3.570793, -0.722966
129, 4.985267, 6.298500, 8.567670, -5.551357
130, 5.135033, 6.256667, 9.457580, -1.862371
131, 5.314400, 6.202067, 9.270441, -2.688330
132, 5.457600, 6.171433, 9.339253, -2.775848
133, 5.591267, 6.143367, 9.588220, -2.775660
134, 5.764467, 6.072600, 9.809361, -2.812156
135, 6.002167, 5.973000, 10.132404, -2.786286
136, 6.336367, 5.862300, 10.346559, -3.038178
137, 6.829267, 5.680333, 10.378736, -3.641546
138, 7.424400, 5.470433, 10.144063, -4.552156
139, 7.947833, 5.284733, 11.775214, -7.356961
140, 8.424567, 5.104333, 12.845534, -9.278508
141, 8.829133, 4.981467, 12.860519, -9.547419
142, 9.106833, 4.892400, 13.126795, -8.402671
143, 9.301167, 4.842700, 13.431616, -7.383468
144, 9.422433, 4.840933, 13.601515, -7.480475
145, 9.503667, 4.853500, 13.663233, -7.571550
146, 9.564250, 4.858750, 13.807629, -7.347548
147, 9.615133, 4.847567, 13.883722, -7.200907
148, 9.630033, 4.847367, 13.822636, -7.525773
149, 9.631900, 4.874367, 14.250891, -7.751916
