1, 1.337000, 1.306200, 2.061956, -8.450176
2, 1.337000, 1.306200, 2.061956, -8.450176
3, 1.200400, 1.272200, 1.717533, -8.261680
4, 0.804267, 1.413800, 2.865174, -8.445774
5, 0.817625, 1.633650, 3.323860, -8.299433
6, 0.804250, 1.788850, 3.828328, -7.923492
7, 0.804767, 1.821767, 3.460354, -8.273053
8, 0.840700, 1.745033, 2.856426, -8.084045
9, 0.926867, 1.506533, 2.842745, -8.479091
10, 1.051967, 1.147633, 2.968804, -8.889556
11, 1.193550, 0.738900, 4.062506, -7.804588
12, 1.483500, 0.123371, 4.644607, -8.948120
13, 1.762750, -0.300175, 6.183681, -10.849898
14, 2.116133, -0.773218, 7.111986, -11.761248
15, 2.456800, -1.048377, 8.217892, -12.284525
16, 2.773000, -1.167211, 10.059371, -14.181489
17, 2.773000, -1.167211, 10.059371, -14.181489
18, 2.773000, -1.167211, 10.059371, -14.181489
19, 2.773000, -1.167211, 10.059371, -14.181489
20, 2.773000, -1.167211, 10.059371, -14.181489
21, 2.773000, -1.167211, 10.059371, -14.181489
22, 2.773000, -1.167211, 10.059371, -14.181489
23, 2.773000, -1.167211, 10.059371, -14.181489
24, 2.773000, -1.167211, 10.059371, -14.181489
25, 2.773000, -1.167211, 10.059371, -14.181489
26, 2.773000, -1.167211, 10.059371, -14.181489
27, 30.324501, -2.538686, 55.616921, -20.169662
28, 32.772100, -2.428137, 53.985941, -21.233405
29, 35.016903, -2.250126, 55.044201, -20.728063
30, 37.395201, -2.108502, 56.822997, -20.574119
31, 39.364300, -1.979147, 71.950550, -14.716407
32, 41.063933, -1.812531, 75.384767, -12.672613
33, 42.510467, -1.826920, 74.200090, -12.034433
34, 43.769167, -1.932511, 73.789713, -12.291626
35, 44.830067, -2.102887, 73.144639, -12.342287
36, 45.688967, -2.303452, 73.036281, -12.616788
37, 46.279900, -2.533120, 71.951361, -12.822552
38, 46.615933, -2.670379, 71.319442, -12.677097
39, 46.812233, -2.713438, 71.447038, -12.817329
40, 46.827767, -2.853032, 71.294626, -12.800967
41, 46.719100, -2.974757, 70.800240, -12.842130
42, 46.557067, -3.014526, 83.921732, -12.031202
43, 46.388100, -2.939940, 84.421677, -11.506920
44, 46.258833, -2.910432, 83.637892, -11.093237
45, 46.149167, -2.896689, 83.369783, -11.027748
46, 46.028067, -2.869861, 82.960532, -11.207125
47, 45.874667, -2.780671, 82.654504, -11.236699
48, 45.691300, -2.653178, 82.539980, -11.478130
49, 45.463467, -2.568839, 82.213168, -11.653704
50, 45.227767, -2.420882, 81.896659, -11.706279
51, 45.027467, -2.339639, 81.566655, -11.909684
52, 44.811267, -2.306475, 81.295253, -12.130918
53, 44.610533, -2.223087, 80.771949, -12.460631
54, 44.457733, -2.138320, 80.454868, -12.616389
55, 44.325167, -2.048626, 80.041078, -12.905481
56, 44.217200, -2.007043, 76.939453, -11.161647
57, 44.102833, -1.932464, 74.820013, -9.520788
58, 44.077600, -1.753823, 74.578452, -9.292285
59, 44.189933, -1.551846, 74.542903, -9.581558
60, 44.300733, -1.443608, 73.771541, -10.206094
61, 44.321933, -1.405412, 72.976321, -11.276959
62, 44.251167, -1.399476, 72.580143, -11.492834
63, 44.120700, -1.348033, 71.920091, -11.551634
64, 43.931400, -1.379084, 70.800658, -11.715880
65, 43.645800, -1.430128, 69.673932, -12.163147
66, 43.332533, -1.379978, 68.789406, -12.893878
