1, -22.826900, 1.434300, -23.213337, -0.436946
2, -22.848800, 1.510700, -21.915983, -1.831967
3, -23.093300, 1.809867, -22.415523, -1.095050
4, -23.220833, 1.858533, -22.641958, -0.979529
5, -23.400533, 1.761167, -22.978494, -1.327620
6, -23.692367, 1.763000, -22.973426, -1.711820
7, -24.024333, 1.765167, -23.551396, -1.183604
8, -24.278750, 1.723900, -23.686797, -1.183833
9, -24.558250, 1.555600, -23.834229, -2.977906
10, -25.024200, 1.159000, -24.276636, -5.040185
11, -25.356100, 0.949433, -24.358530, -5.153144
12, -25.794100, 0.793250, -24.527197, -7.154841
13, -26.253900, 0.748067, -23.526440, -13.767502
14, -26.541900, 0.641850, -25.105174, -13.063021
15, -26.846433, 0.490767, -25.499779, -12.968431
16, -27.201550, 0.300725, -25.553139, -13.044362
17, -27.433833, 0.014259, -22.612812, -12.609319
18, -27.524300, -0.168955, -22.000290, -12.373987
19, -27.507467, -0.237737, -21.795329, -12.455148
20, -27.454150, -0.350840, -22.354095, -12.584912
21, -27.464100, -0.524408, -23.061460, -12.580630
22, -27.517450, -0.630227, -27.666620, -8.927591
23, -27.705367, -0.765655, -34.616086, -5.259905
24, -28.078025, -0.899685, -35.805626, -5.286719
25, -28.628700, -1.021176, -35.869178, -6.344821
26, -29.201750, -1.138683, -36.422138, -6.036273
27, -29.841600, -1.279743, -36.758279, -5.384945
28, -30.645333, -1.432371, -35.976005, -5.211034
29, -31.604800, -1.643251, -35.649444, -5.556303
30, -32.540500, -1.702225, -36.147903, -5.810220
31, -33.422000, -1.799147, -38.057848, -5.252472
32, -34.378400, -1.889461, -48.652058, -7.770213
33, -35.339367, -1.876064, -51.337053, -7.254009
34, -36.422567, -1.712170, -51.754227, -6.747750
35, -37.568833, -1.498249, -53.355666, -6.577609
36, -38.672900, -1.438152, -52.254701, -6.368965
37, -39.901433, -1.314733, -50.129112, -7.195739
38, -41.137100, -1.008796, -51.325188, -6.676470
39, -42.485000, -0.764185, -52.759012, -5.690336
40, -43.924633, -0.365474, -51.721348, -6.353159
41, -45.511467, 0.265367, -51.154521, -6.415866
42, -47.396167, 0.852167, -52.767736, -5.479993
43, -49.461167, 1.283133, -53.379723, -3.347539
44, -51.644433, 1.450267, -55.025469, -2.923645
45, -53.840034, 1.321567, -68.839484, -6.434509
